Return,Volatility,Sharpe_Ratio,Excess_Return
0.08675689663920899,0.132883530317457,0.3142368097796041,0.04175689663920899
0.06888800698538103,0.14685567152035842,0.16266315585959149,0.02388800698538103
0.07024473363065373,0.13776900923567695,0.18323956723437262,0.02524473363065373
0.06100952364445339,0.12325453031007406,0.12988994079307178,0.01600952364445339
0.09096653644328227,0.13440534312633984,0.3419993236435112,0.045966536443282274
0.07536760550619792,0.1429940248606882,0.21236975136397154,0.030367605506197923
0.075866722188216,0.12121769469098854,0.2546387494573485,0.030866722188215998
0.07136715665217083,0.11007053335516968,0.23954782309531206,0.026367156652170834
0.09910403147019195,0.13913497159240187,0.3888600461190345,0.05410403147019195
0.08232541937093446,0.1583847786422549,0.23566291970039444,0.03732541937093446
0.08148787360575543,0.1536555499262871,0.2374653803475351,0.036487873605755436
0.07517994637971182,0.12678182730974655,0.23804631168454288,0.030179946379711817
0.07250330874830345,0.12116303573015676,0.22699421966907718,0.02750330874830345
0.0741679861704711,0.13626328438276367,0.21405609223786362,0.029167986170471102
0.08436432661327667,0.14067114849459064,0.2798322686246525,0.03936432661327667
0.08981909489932925,0.15436826650460003,0.2903387847397618,0.044819094899329254
0.06575791056272177,0.12981884647657882,0.15989905261149276,0.020757910562721776
0.07148208438184994,0.12626684580217395,0.20973109935240022,0.026482084381849944
0.0872777876211467,0.1571865552200494,0.26896567306256547,0.0422777876211467
0.07566012343187611,0.1390535882584655,0.22049142216227235,0.030660123431876116
0.07972485370937436,0.15190311371961615,0.2285986959653095,0.034724853709374365
0.08225812492362929,0.16290308257210026,0.22871344320411488,0.03725812492362929
0.09211853563911863,0.13794801689563824,0.3415673287624367,0.047118535639118636
0.07384754769111629,0.14710915175510744,0.19609621391291002,0.02884754769111629
0.10265481138355506,0.13534955018208875,0.42596973027240037,0.05765481138355506
0.09710200822497791,0.15191427706606095,0.34296979343370737,0.052102008224977917
0.08637016283021348,0.14678485282765544,0.2818421794433207,0.04137016283021348
0.08642357909300129,0.15157938993907705,0.2732797586113145,0.04142357909300129
0.07443531502968492,0.156247931020677,0.18838851073035723,0.029435315029684925
0.08285310677435276,0.12139217840842237,0.3118249237359963,0.03785310677435276
0.06064978500104908,0.12652145056397346,0.12369274088535707,0.015649785001049084
0.08677401490458318,0.14169519378469536,0.29481603284341773,0.041774014904583184
0.08940614331701943,0.13007988641591936,0.34137593859080234,0.044406143317019434
0.0821675374495926,0.16750175765145564,0.22189341754211497,0.0371675374495926
0.07546174800084882,0.16746904204844607,0.18189480054490745,0.030461748000848818
0.08214536203043969,0.1327881649124698,0.2797339812243423,0.037145362030439694
0.08518442807047251,0.12908161342221416,0.3113102401271738,0.04018442807047251
0.0726289347524791,0.1349813987634419,0.20468697913628428,0.0276289347524791
0.07262898405514356,0.12342511326406679,0.22385220741934125,0.027628984055143566
0.07623006810009106,0.12174652390712226,0.25651712342863925,0.03123006810009106
0.08020717975181135,0.1580068242172384,0.22282062769267583,0.035207179751811354
0.06492623111596674,0.1495322799686255,0.1332570540631602,0.01992623111596674
0.0902733223638267,0.16913814035204291,0.2676706878152682,0.045273322363826696
0.075461601856557,0.14086946253919888,0.21623992388045518,0.030461601856556997
0.07858754559785759,0.14277200631100886,0.23525301959189268,0.03358754559785759
0.10008752238631115,0.15275667654363567,0.36062268198519715,0.05508752238631115
0.05541643790633578,0.13288841361096504,0.07838484652868406,0.010416437906335785
0.07721934506756023,0.14855938274412075,0.21687856042761672,0.03221934506756023
0.08303485397967467,0.16506314049679288,0.23042608946613174,0.03803485397967467
0.06864267295629603,0.11977207973763145,0.19739719814573523,0.023642672956296032
0.0857926122592066,0.13963067316430716,0.29214649857918285,0.040792612259206606
0.0854077055967791,0.16259035996612375,0.24852460874801052,0.0404077055967791
0.08986346329071426,0.16584487244934254,0.270514623865853,0.044863463290714264
0.09100221567663196,0.14434630840404844,0.318693399126387,0.04600221567663196
0.08301184409145135,0.13836503279127826,0.2747214619519636,0.03801184409145135
0.0780895519696666,0.13899451668722385,0.23806372192456526,0.033089551969666606
0.09398506307373189,0.15067790720555774,0.32509784600940544,0.04898506307373189
0.07868338344618797,0.12884129945506245,0.2614331242284322,0.03368338344618797
0.07066759072994061,0.13353131620456082,0.19222150623168893,0.025667590729940612
0.06987714159101067,0.13020398827727114,0.19106282319121032,0.024877141591010676
0.08585029645760724,0.15666784483810978,0.2607446122707518,0.04085029645760724
0.08118997140105073,0.14787054507030908,0.24474090755426123,0.036189971401050736
0.07400006724060923,0.1261834260990066,0.22982469360005386,0.02900006724060923
0.09640543119492055,0.14741775454709424,0.34870583501187785,0.05140543119492055
0.07367301114043864,0.13175114878893968,0.21763006549849306,0.028673011140438645
0.08706694371229005,0.14179059426469418,0.296683598305256,0.042066943712290056
0.07235952742925009,0.1366928383953562,0.20015333466204152,0.02735952742925009
0.09094475767776629,0.1747294136088663,0.2629480448015131,0.04594475767776629
0.09632763215133616,0.14166768726872903,0.36231008736645026,0.051327632151336164
0.07714740333429304,0.13817221498258014,0.232661851287149,0.03214740333429304
0.060101578557004307,0.11030969181037749,0.13690164761736387,0.015101578557004308
0.07105892349127446,0.14887512017992657,0.17503880742316333,0.026058923491274463
0.09348171020063634,0.16283996728695152,0.29772611115306463,0.04848171020063634
0.06971749204552255,0.132391123313842,0.186700523621422,0.02471749204552255
0.06289284300982627,0.15032854537594229,0.11902491948604818,0.01789284300982627
0.08169806938684794,0.1493535315231013,0.2457127662975392,0.03669806938684794
0.09219952517969013,0.17387088130242445,0.27146308125966795,0.04719952517969013
0.06225253384022447,0.14190998536648405,0.12157378351967003,0.017252533840224474
0.08114834982914952,0.1311905207294278,0.2755408670394961,0.03614834982914952
0.08579975257649484,0.1107350376224142,0.36844483419615015,0.04079975257649485
0.08300760279927832,0.1300375091267033,0.29228184278926206,0.038007602799278326
0.07974534813434603,0.1492974765722334,0.23272562224141455,0.03474534813434603
0.07593167926295481,0.12622431948486415,0.2450532463885765,0.030931679262954814
0.06335677489243885,0.13923203478340673,0.13184304115784248,0.01835677489243885
0.09197051993590785,0.1303110878729371,0.36044914291336105,0.04697051993590785
0.0825658624172893,0.16964434129784625,0.22143893589314922,0.037565862417289306
0.07740553038886742,0.12498091397925631,0.2592838326838123,0.032405530388867426
0.06564621114334208,0.11274790064408025,0.18311836429236522,0.020646211143342086
0.09228733717194423,0.11954680451946544,0.3955550076141482,0.047287337171944235
0.06685750697776985,0.16469538957300325,0.1327147471124639,0.02185750697776985
0.08901284647253731,0.1472661560033835,0.2988659965533839,0.04401284647253731
0.08368147850687076,0.1372026666241376,0.28192949494806435,0.03868147850687076
0.07423146259342185,0.1285687515366468,0.22736055413192544,0.029231462593421853
0.0783540605653352,0.147829290242019,0.22562552056314103,0.0333540605653352
0.08286222304956284,0.1463057041210466,0.25878842712952177,0.03786222304956284
0.07169470449053776,0.1410076043875666,0.18931393527661108,0.026694704490537763
0.08113405880727376,0.1389857613017882,0.25998388949220264,0.03613405880727376
0.07671366419639104,0.1278114828685349,0.24812844264557418,0.031713664196391045
0.08441545466647363,0.1154094447753707,0.34152711455453777,0.03941545466647363
0.08148455239411562,0.16034397400884667,0.22753927997383083,0.03648455239411562
0.07450656971417992,0.12965156254586357,0.22758360281035658,0.02950656971417992
0.06535216150916098,0.12859046400462895,0.15827115693764318,0.020352161509160985
0.0968402463876543,0.1537707749089659,0.3371267811997718,0.051840246387654304
0.09173989622885914,0.15648089057530715,0.2986939559010584,0.04673989622885914
0.08952903010292473,0.14256550740175145,0.3123408383588981,0.044529030102924735
0.08783864566167651,0.13310884797922376,0.32183169122133015,0.042838645661676514
0.0883327757992311,0.12540427006232494,0.3455446595055739,0.0433327757992311
0.07978622661282984,0.15119470052286335,0.23007570035544694,0.034786226612829846
0.08346500178259143,0.16775751276104806,0.22928929470586845,0.038465001782591435
0.08346700917302635,0.13438086141963504,0.28625362843079494,0.038467009173026354
0.07344576078469059,0.12600710872930235,0.22574726990839736,0.02844576078469059
0.059574969990681945,0.1267409289529012,0.1149981313147722,0.014574969990681946
0.06699491761278242,0.12370125413926897,0.1778067471168842,0.021994917612782425
0.07679745336113233,0.14360597966514388,0.22142151347232675,0.031797453361132336
0.08562693884759037,0.1313434378012647,0.30931837576128357,0.040626938847590374
0.092142650557278,0.12901219145362808,0.3654123693745864,0.047142650557277996
0.08796636166115203,0.12632734148509464,0.3401192580801808,0.04296636166115203
0.08385812380395723,0.1446744339748918,0.26859012153246814,0.03885812380395723
0.08537814272167332,0.13106813997132594,0.30806985382188945,0.040378142721673324
0.079513785987322,0.12778410409650892,0.2700945178694173,0.03451378598732201
0.0865124497164228,0.13773355315020724,0.3013967821707963,0.0415124497164228
0.09242736528914844,0.15050132524434295,0.31512922037164015,0.04742736528914844
0.08954255567964356,0.13885322712886639,0.3207887681163123,0.04454255567964356
0.10450225507882509,0.15898154594577574,0.3742714585195925,0.05950225507882509
0.06309207191790363,0.14947033656655034,0.12104122017446782,0.01809207191790363
0.07454107032644547,0.1696443406222178,0.1741353128438908,0.02954107032644547
0.09077447356474239,0.13233347184416042,0.3459024608577313,0.04577447356474239
0.059111372733713696,0.10298850685080911,0.13701890788800025,0.014111372733713698
0.0801105345769444,0.13935719669853994,0.25194633222205354,0.03511053457694441
0.07914553251205464,0.1475957292403688,0.2313449900467413,0.03414553251205464
0.08924127336359464,0.14044646423571258,0.3150045364569955,0.04424127336359464
0.06353869211724587,0.15596358356159823,0.11886551779521,0.018538692117245875
0.09683086607993721,0.12848077277159572,0.4034134054601194,0.05183086607993721
0.07585048249083196,0.14344322186238165,0.21507103709947117,0.030850482490831957
0.08019378381104036,0.13527679651204916,0.2601612746492385,0.035193783811040366
0.08943297085429881,0.1483367459196407,0.29954122681354856,0.044432970854298814
0.1059662429581513,0.18048381240833936,0.33779341285309816,0.0609662429581513
0.09650884300537094,0.14958018350332034,0.3443560624073413,0.05150884300537094
0.05963325308890459,0.12425058511165896,0.11777210606899179,0.01463325308890459
0.08787701107759362,0.12687667805881836,0.33794241568743155,0.04287701107759362
0.08227691209334262,0.12714929436359945,0.2931743528732813,0.03727691209334262
0.09663193987379716,0.14326963555181607,0.3603829916571787,0.05163193987379716
0.079459143232725,0.16508640950812645,0.20873397958920864,0.034459143232725004
0.0864249860619952,0.14429921043165844,0.2870770112883915,0.0414249860619952
0.07767717025597039,0.15560511182930192,0.21000062190641328,0.03267717025597039
0.10555460542406413,0.14218805243860472,0.425876888989748,0.06055460542406413
0.08558831059616533,0.15150422469459873,0.2679021702396946,0.04058831059616533
0.09667421824724819,0.17112310925051574,0.30197101065759446,0.05167421824724819
0.09079125066974691,0.1359137285833738,0.3369140935726526,0.045791250669746916
0.08857418135654983,0.14287849437856295,0.304973687930236,0.043574181356549835
0.0752951091347599,0.13442170258410788,0.2253736454186347,0.0302951091347599
0.08053759486970212,0.1501024495581025,0.23675559575692354,0.03553759486970212
0.07404110194950578,0.13454523072547386,0.21584638706935108,0.02904110194950578
0.06965446018658851,0.1261091130474333,0.19550101963935987,0.02465446018658851
0.09232167141594302,0.12180050689091307,0.3885178528717064,0.047321671415943026
0.09447020081037928,0.16519170131982971,0.2994714650622758,0.04947020081037928
0.0815738605216971,0.14149749081492974,0.2584770960322789,0.0365738605216971
0.0742510882412581,0.15788233895137915,0.18527143970337404,0.029251088241258105
0.05856364493652325,0.11255491257028132,0.1205069119311329,0.013563644936523254
0.07703480474302614,0.14617423042801322,0.2191549403012072,0.03203480474302614
0.07286174953299941,0.14227852634971946,0.19582540139975488,0.027861749532999414
0.0741174578087932,0.1658245291259234,0.17559198245442964,0.0291174578087932
0.06933931784142193,0.13403654548221053,0.1815871764962211,0.02433931784142193
0.07856764772192061,0.13067497804613668,0.2568789237528632,0.03356764772192061
0.09218184981870266,0.14627175443311832,0.3225629582523139,0.04718184981870266
0.07249270375862714,0.14771340437841834,0.18612192897670402,0.02749270375862714
0.1063511801222389,0.16385563883027102,0.3744221472035466,0.061351180122238905
0.07837453245244619,0.1515612139311871,0.2202049692449622,0.03337453245244619
0.07208747629818131,0.12362816084525312,0.21910441854819016,0.027087476298181312
0.08508688687585764,0.13137663932165178,0.3051294894042174,0.04008688687585764
0.09193322092244864,0.12086999501485227,0.3882950513622639,0.04693322092244864
0.08486476936699533,0.13054046749022094,0.3053824621087839,0.03986476936699533
0.056613101540583716,0.13901545943600713,0.08353820206542976,0.011613101540583717
0.07825665743586213,0.14157110197818157,0.2349113411647211,0.03325665743586213
0.07777832524209496,0.1520917202866007,0.2155168287946753,0.032778325242094966
0.08061534055989546,0.16651692962184597,0.21388420168914135,0.03561534055989546
0.07971351929598755,0.14436395581849232,0.24045835471308774,0.03471351929598755
0.0845576339180148,0.1572710955093015,0.25152513746987437,0.0395576339180148
0.08046785494725311,0.11896439408699001,0.2981384070373027,0.035467854947253116
0.08216192880439506,0.14137193117564922,0.26286638723370614,0.03716192880439506
0.09111918779139094,0.16068479293567342,0.287016505724059,0.046119187791390945
0.09401559078540722,0.12789025129389545,0.3832629171457956,0.04901559078540722
0.08716257562072331,0.15184664806654719,0.27766550106687543,0.042162575620723314
0.0744232986492151,0.13821845060866275,0.2128753326321183,0.0294232986492151
0.08921098532104704,0.16631983310950443,0.26581908179248037,0.044210985321047044
0.08080184378212629,0.14825201952211975,0.2414931270247184,0.035801843782126294
0.08509155676563818,0.14109823222066126,0.2841393271528706,0.04009155676563818
0.06909326692494433,0.13600946355904966,0.17714404788078614,0.02409326692494433
0.09037180570958171,0.14825571857352476,0.3060374746157288,0.045371805709581714
0.081712015867863,0.16818305674210957,0.21828605436846643,0.036712015867863004
0.0899255991728054,0.13878899582924728,0.32369712673818585,0.044925599172805405
0.09338347937547427,0.171028194798257,0.2828976791373311,0.04838347937547427
0.06524017351268085,0.14451169569854042,0.14005906867844803,0.020240173512680856
0.07161802405847213,0.12713998348227923,0.2093599773212347,0.026618024058472134
0.08048893421025378,0.13242305843067825,0.26799663616613856,0.035488934210253786
0.08764111364809786,0.15893537902127353,0.26829214433364357,0.04264111364809786
0.08839751662916442,0.15908774939031806,0.27278980811206044,0.043397516629164426
0.08987773359684997,0.11975245782089756,0.3747541755173774,0.044877733596849975
0.08508037804886409,0.18208929704391677,0.22011386006502845,0.04008037804886409
0.06504283019737006,0.13495151801656227,0.14851874578328386,0.020042830197370062
0.08294437901917476,0.11932394887996468,0.31799466389890724,0.03794437901917476
0.09129958178602528,0.15269768374714318,0.3032107668554697,0.04629958178602528
0.09158082488790067,0.15597885236056136,0.2986355148980341,0.046580824887900676
0.06912666533120776,0.14881797760559742,0.1621219809554803,0.02412666533120776
0.08009980601940214,0.1526360632011183,0.22995749027641968,0.035099806019402144
0.08665392257738304,0.1313264241244544,0.3171785332242716,0.04165392257738304
0.09809903011681906,0.16083714606209532,0.33014158368812896,0.05309903011681906
0.07161455423976705,0.13809149153672948,0.1927313112748017,0.026614554239767052
0.08628546934721881,0.14861721004697362,0.27779736501694297,0.041285469347218814
0.08224482730168953,0.14015706609400438,0.2657363509358076,0.03724482730168953
0.0829230623105477,0.15620517190462258,0.2427772515349439,0.037923062310547706
0.0780371136029333,0.12423270590057288,0.2659292765415082,0.03303711360293331
0.07002067418005202,0.14828463630226674,0.16873409682881318,0.02502067418005202
0.0835118409741927,0.12767734515750465,0.30163409903835275,0.038511840974192704
0.0784765964130078,0.10088272467526074,0.3318367591752525,0.033476596413007806
0.08110247560257307,0.13094002861975412,0.27571763946541944,0.03610247560257307
0.09019868324215652,0.15571476408391366,0.2902658813893797,0.04519868324215652
0.08790916057585277,0.1621865223327367,0.2645667467227746,0.04290916057585277
0.07839540827860537,0.14379261776450733,0.23224702907417577,0.033395408278605376
0.07752619975172814,0.14216019569600544,0.22879962701572237,0.032526199751728144
0.067678428375271,0.12404926829086177,0.18281791329954686,0.022678428375270995
0.08388393160762772,0.14757154287091553,0.26349207205646996,0.03888393160762772
0.07970000974905189,0.14166379261791362,0.2449462146099851,0.034700009749051894
0.07984632210544135,0.1355885618819588,0.2570004550662466,0.03484632210544135
0.07965485489681136,0.14090949772212918,0.24593696987799976,0.03465485489681136
0.057452982916562104,0.144865485682546,0.08596238681621658,0.012452982916562105
0.0816601420260441,0.12910991303987965,0.283945215072064,0.036660142026044104
0.06599666638124563,0.12671288349741336,0.16570269574580584,0.02099666638124563
0.08702460825712216,0.12824144194673556,0.32769912455114836,0.04202460825712216
0.0741531216790003,0.13507548887122625,0.21582836325540403,0.029153121679000304
0.0934433587684999,0.14658381656666186,0.3304823131445028,0.04844335876849991
0.09266872324067135,0.15536400500874484,0.3068196088147204,0.047668723240671354
0.10205149170730365,0.15282852519018508,0.3733039472592359,0.057051491707303656
0.08996571309515015,0.14901872543425948,0.3017453877968313,0.044965713095150156
0.08895072099899012,0.14464509575140944,0.3038521338775626,0.043950720998990125
0.08239842767353257,0.12155670432679197,0.3076624023385084,0.037398427673532575
0.09098420165178309,0.15495975172502383,0.2967493245173888,0.04598420165178309
0.07856430495056321,0.16350517296401787,0.20527977397968697,0.033564304950563215
0.08171521468384012,0.16357182250469748,0.22445928719040667,0.03671521468384012
0.06631378671173155,0.13627873719164732,0.1563984752937518,0.02131378671173155
0.08815732506730913,0.1309091152904465,0.3296739495302255,0.04315732506730913
0.06501100751949826,0.12902089868558955,0.15509896244222415,0.02001100751949826
0.07708507034924375,0.12276229626450122,0.2613593206183916,0.03208507034924375
0.0900474301488967,0.12298269742671401,0.36629079611577625,0.0450474301488967
0.08513142599884595,0.14722746976784376,0.2725811023046674,0.04013142599884595
0.07988399251270152,0.13407916378775067,0.26017459780643776,0.03488399251270152
0.08019059351373876,0.15230028641324522,0.2310605865720704,0.035190593513738766
0.09958734122512383,0.14836068286461834,0.36793670783340704,0.054587341225123834
0.08574847537033012,0.12393187937397492,0.3287973649408491,0.04074847537033012
0.08049642734991136,0.17336421316354628,0.20475060395783737,0.03549642734991136
0.10162762016288525,0.1264983868718773,0.4476548797435654,0.05662762016288525
0.08281769598517005,0.14190871753295095,0.26649311361994976,0.037817695985170055
0.09728870013309857,0.17183087806118583,0.3043032819426059,0.05228870013309857
0.07721238561147248,0.12576000218453437,0.2561417386444183,0.03221238561147248
0.09891040420595629,0.1722183338549681,0.3130352210430533,0.05391040420595629
0.08312661564561463,0.14508050299958367,0.26279627418802126,0.038126615645614634
0.08129821079970728,0.15413594752620638,0.2354947783581492,0.036298210799707284
0.06814161097323422,0.14450171845806445,0.16014765236131157,0.023141610973234222
0.08606227315904315,0.13896787084667106,0.29548033591411094,0.04106227315904315
0.06788963461208242,0.11026315794647462,0.2075909581983295,0.02288963461208242
0.07108777972168584,0.1350224132627936,0.19321073510152198,0.02608777972168584
0.0873675425060026,0.13239956180716142,0.31999760367568647,0.042367542506002595
0.09020009471813381,0.1564103717746249,0.28898399898482185,0.04520009471813381
0.08316891680045566,0.12999732985567897,0.29361308299816774,0.03816891680045566
0.07308785083998774,0.1336861771251806,0.2101028800732849,0.028087850839987744
0.0913495468170091,0.13790769309012632,0.33609108947039273,0.046349546817009105
0.07399194440914184,0.1366574210222237,0.21215053081110807,0.028991944409141837
0.08834595399780024,0.1494733638603502,0.28999115881474,0.04334595399780024
0.0771749055695068,0.15431370921724868,0.2085032219931267,0.032174905569506806
0.06625987592895415,0.11133425166524435,0.1909553943280415,0.021259875928954147
0.08008608251788829,0.11954793499742151,0.293489657672841,0.03508608251788829
0.09171828699918959,0.15187556291372747,0.30760898002878706,0.04671828699918959
0.09309508022370809,0.1417416244902767,0.3393151475204615,0.04809508022370809
0.08101530853398588,0.14533058826788547,0.24781643674076,0.03601530853398588
0.07814901093141037,0.15693020859222187,0.21123409717466837,0.03314901093141037
0.08335257655623789,0.1733029354824356,0.22130367526362502,0.03835257655623789
0.09018512726553016,0.15470859906673656,0.29206603600643216,0.04518512726553016
0.0780975813138843,0.1281271882105833,0.2583181741215363,0.03309758131388431
0.09143701889094971,0.14486121172503208,0.3205621321123146,0.04643701889094971
0.08460816489289043,0.14668514971510618,0.27002164138508855,0.03960816489289043
0.07346049311128224,0.12779675256184955,0.2227012231590804,0.028460493111282237
0.07419829408742523,0.1474216197115507,0.19805978352805673,0.029198294087425233
0.07088404434793147,0.13433969383160038,0.19267607071055295,0.02588404434793147
0.09064852313843913,0.16309580809667756,0.27988777682980215,0.04564852313843913
0.07304726895324383,0.126651732305056,0.22145191733886904,0.02804726895324383
0.08190071513767107,0.14379958603823478,0.25661210963333064,0.03690071513767107
0.07628909737262646,0.12294710275974306,0.2544923521603434,0.03128909737262646
0.09423444748452461,0.14884493252425793,0.33077677989810406,0.049234447484524616
0.08035479147601784,0.13337906687858528,0.2650700166331292,0.03535479147601785
0.08801260870246093,0.13316478017658376,0.32300288894273593,0.04301260870246093
0.07059189163577324,0.15692479192745767,0.1630838016188272,0.025591891635773245
0.06952319162579307,0.14894923264668664,0.16464127535294548,0.02452319162579307
0.08793492855204016,0.14903898344096822,0.28807851181463506,0.04293492855204016
0.07172564633443321,0.10637740756888675,0.25123423239212234,0.02672564633443321
0.07482370414512333,0.11725455325606168,0.2543500727003243,0.029823704145123336
0.07733939934222404,0.12458940973494942,0.25956780284153075,0.032339399342224046
0.06479689323495064,0.13709401619212805,0.1444037732996794,0.019796893234950638
0.09602759085444516,0.16303729058977898,0.3129811018685081,0.051027590854445165
0.07077273187372007,0.14352786430928055,0.17956605149634072,0.025772731873720076
